id,town,area,latitude,longitude,region,monitoredVotes,registered,photoVoices,officialVotes,officialVoters,against_registered,against_officialVotes,against_photoVoices,cherechen_registered,cherechen_officialVotes,cherechen_photoVoices,corrupted_registered,corrupted_officialVotes,corrupted_photoVoices,dmitriyev_registered,dmitriyev_officialVotes,dmitriyev_photoVoices,ignore_registered,ignore_officialVotes,ignore_photoVoices,kanopatskaja_registered,kanopatskaja_officialVotes,kanopatskaja_photoVoices,lukashenko_registered,lukashenko_officialVotes,lukashenko_photoVoices,tihanovkaja_registered,tihanovkaja_officialVotes,tihanovkaja_photoVoices,zubr_id,observers,wrong-voters-number,major-violations,minor-violations
06-135-0025,Елизово,village,53.39358,29.007095,6,,188,104,1475.0,1586.0,0,11.0,0,0,7.0,0,1,3.0,0,0,21.0,0,1,,0,0,6.0,0,1,1091.0,0,185,336.0,104,5765,2,False,False,False
06-146-0008,Дашковский сельский Совет,village,53.811114,30.223099,6,,53,30,609.0,757.0,0,44.0,0,0,10.0,0,0,0.0,0,0,16.0,0,0,,0,0,7.0,0,1,287.0,0,52,245.0,30,5690,0,False,False,False
06-146-0024,Полыковичи,village,53.98561,30.360856,6,,127,71,1105.0,1272.0,3,81.0,1,0,17.0,0,0,30.0,0,0,14.0,0,1,,0,0,16.0,0,3,721.0,1,120,226.0,69,5706,4,False,False,True
06-146-0025,Полыковичский сельский Совет,city,53.970296,30.379271,6,,131,72,1057.0,1300.0,5,112.0,1,0,24.0,0,0,0.0,0,2,30.0,0,0,,0,0,6.0,0,1,445.0,0,123,440.0,71,5707,1,False,False,False
06-146-0035,Новое Пашково,city,53.956142,30.243087,6,,150,83,1163.0,1351.0,2,40.0,0,0,15.0,0,0,13.0,0,0,15.0,0,0,,0,0,10.0,0,0,646.0,0,148,424.0,83,5717,3,False,False,True
07-001-0005,Minsk,capital,53.888059,27.682358,7,,232,140,1735.0,1888.0,2,112.0,2,2,47.0,0,0,10.0,0,3,25.0,2,1,,0,1,77.0,0,2,820.0,0,221,644.0,136,159,1,True,False,False
07-001-0008,Minsk,capital,53.882396,27.691251,7,,278,164,1010.0,1631.0,5,65.0,0,2,21.0,2,0,2.0,0,4,18.0,1,0,,0,1,13.0,1,0,276.0,0,266,615.0,160,162,5,False,False,False
07-001-0010,Minsk,capital,53.882396,27.691251,7,,305,189,1151.0,1798.0,5,60.0,1,1,24.0,0,0,12.0,0,0,16.0,0,1,,0,0,19.0,0,1,269.0,0,297,751.0,188,164,3,False,False,True
07-001-0012,Minsk,capital,53.880358,27.685206,7,,218,117,1138.0,1440.0,5,31.0,1,1,7.0,1,1,9.0,0,1,12.0,0,0,,0,1,7.0,0,1,572.0,1,208,500.0,114,166,3,False,False,False
07-001-0016,Minsk,capital,53.875071,27.689131,7,,350,191,1487.0,1948.0,5,104.0,3,3,43.0,0,1,17.0,0,2,18.0,1,0,,0,4,14.0,1,3,889.0,2,332,402.0,184,170,2,False,False,False
07-001-0022,Minsk,capital,53.862998,27.680472,7,,304,187,1297.0,1522.0,2,184.0,1,3,39.0,1,0,0.0,0,3,32.0,1,3,,0,1,18.0,0,3,463.0,0,289,561.0,184,176,2,False,False,False
07-001-0059,Minsk,capital,53.850688,27.659155,7,,69,42,557.0,683.0,0,37.0,0,1,31.0,0,0,12.0,0,1,13.0,0,0,,0,0,32.0,0,1,355.0,0,66,77.0,42,213,1,False,False,True
07-001-0060,Minsk,capital,53.864485,27.672629,7,,336,181,1156.0,1771.0,5,73.0,2,3,25.0,1,1,8.0,1,3,25.0,2,0,,0,0,16.0,0,2,544.0,0,322,465.0,175,214,3,False,False,True
07-001-0061,Minsk,capital,53.864485,27.672629,7,,290,155,1023.0,1627.0,6,63.0,1,0,11.0,0,0,32.0,0,4,19.0,2,1,,1,1,19.0,0,2,489.0,0,276,390.0,151,215,1,False,False,False
07-001-0064,Minsk,capital,53.888059,27.682358,7,,385,240,1690.0,1824.0,2,131.0,1,0,34.0,0,0,0.0,0,3,23.0,3,1,,0,0,33.0,0,2,878.0,0,377,591.0,236,218,3,False,True,True
07-001-0078,Minsk,capital,53.86098,27.627875,7,,488,305,1418.0,1704.0,12,83.0,6,0,15.0,0,0,16.0,0,4,30.0,0,1,,0,1,15.0,1,4,556.0,1,466,703.0,297,232,2,False,False,True
07-001-0088,Minsk,capital,53.871084,27.616844,7,,458,294,1254.0,1380.0,9,58.0,3,2,17.0,1,1,0.0,1,0,15.0,0,1,,0,3,9.0,1,4,651.0,0,438,504.0,288,242,2,False,True,False
07-001-0089,Minsk,capital,53.871084,27.616844,7,,532,361,2200.0,2350.0,4,109.0,1,2,58.0,2,0,27.0,0,4,34.0,3,0,,0,0,25.0,0,3,941.0,1,519,1006.0,354,243,3,False,False,True
07-002-0017,Minsk,capital,53.852961,27.605363,7,,344,206,1456.0,1906.0,8,241.0,3,1,26.0,1,1,26.0,1,0,19.0,0,0,,0,0,29.0,0,1,776.0,0,333,339.0,201,267,3,False,False,False
07-002-0043,Minsk,capital,53.862472,27.562675,7,,645,407,1969.0,2030.0,14,253.0,3,0,16.0,0,0,10.0,0,6,35.0,5,2,,0,2,39.0,1,9,1001.0,1,612,615.0,397,293,8,True,True,True
07-002-0044,Minsk,capital,53.862472,27.562675,7,,482,302,1418.0,1803.0,5,81.0,1,5,11.0,1,0,59.0,0,3,15.0,2,0,,0,0,22.0,0,5,761.0,0,464,469.0,298,294,9,False,False,False
07-002-0050,Minsk,capital,53.865271,27.587981,7,,330,211,1075.0,1450.0,2,50.0,2,3,26.0,1,0,33.0,0,4,30.0,0,2,,0,2,36.0,0,1,484.0,0,316,416.0,208,300,5,False,True,False
07-002-0051,Minsk,capital,53.865271,27.587981,7,,344,195,1321.0,1731.0,12,80.0,5,0,6.0,0,0,41.0,0,1,15.0,1,0,,0,0,12.0,0,0,617.0,0,331,550.0,189,301,1,False,False,False
07-002-0060,Minsk,capital,53.870123,27.591323,7,,406,248,1341.0,2007.0,3,70.0,0,1,19.0,0,0,65.0,0,3,19.0,3,0,,0,1,34.0,1,2,658.0,0,396,476.0,244,310,4,False,False,False
07-002-0072,Minsk,capital,53.896061,27.556226,7,,306,203,1263.0,1284.0,6,57.0,2,1,12.0,1,2,0.0,1,0,18.0,0,2,,0,0,9.0,0,0,737.0,0,295,430.0,199,322,4,False,False,False
07-002-0084,de,embassy,52.486977,13.463737,8,,747,20,1133.0,1268.0,4,14.0,0,2,4.0,0,1,3.0,1,6,8.0,0,0,,0,3,11.0,0,1,57.0,0,730,1036.0,19,5887,12,False,True,True
07-002-0085,de,embassy,48.137187,11.598697,8,,548,26,857.0,946.0,1,10.0,0,2,4.0,0,0,0.0,0,2,6.0,0,0,,0,0,6.0,0,2,45.0,0,541,786.0,26,5888,9,False,False,False
07-002-0089,it,embassy,41.936681,12.536789,8,,166,16,341.0,583.0,0,4.0,0,0,3.0,0,0,1.0,0,0,4.0,0,0,,0,0,4.0,0,0,53.0,0,166,272.0,16,5892,2,False,False,True
07-002-0094,lv,embassy,56.941858,24.124805,8,,200,9,645.0,706.0,3,20.0,0,0,3.0,0,0,0.0,0,3,10.0,0,0,,0,0,8.0,0,1,183.0,0,193,421.0,9,5897,6,False,False,False
07-002-0099,pl,embassy,52.171792,21.081845,8,,220,5,452.0,757.0,1,1.0,0,0,1.0,0,0,11.0,0,0,1.0,0,0,,0,0,1.0,0,0,69.0,0,219,368.0,5,5902,25,False,False,False
07-002-0107,us,embassy,38.91211,-77.04065,8,,291,9,443.0,539.0,0,5.0,0,1,1.0,0,0,2.0,0,1,2.0,0,0,,0,1,1.0,0,0,13.0,0,288,419.0,9,5910,5,False,False,False
07-002-0108,us,embassy,40.752439,-73.973736,8,,544,98,1028.0,1040.0,2,10.0,0,0,1.0,0,0,23.0,0,2,5.0,0,0,,0,0,2.0,0,1,28.0,0,539,959.0,98,5911,14,False,False,True
07-002-0112,ua,embassy,50.446747,30.503832,8,,102,3,403.0,522.0,4,16.0,0,0,1.0,0,0,0.0,0,1,1.0,0,0,,0,0,3.0,0,0,169.0,0,97,213.0,3,5915,2,False,False,False
07-002-0115,cz,embassy,50.116794,14.419886,8,,329,9,485.0,677.0,1,9.0,0,2,3.0,0,0,1.0,0,1,2.0,0,0,,0,1,1.0,0,0,22.0,0,324,447.0,9,5918,8,False,False,True
07-002-0118,ee,embassy,59.415788,24.738254,8,,156,2,652.0,699.0,1,11.0,0,0,4.0,0,0,4.0,0,0,10.0,0,0,,0,0,7.0,0,1,271.0,0,154,345.0,2,5921,3,False,False,False
07-003-0002,Minsk,capital,53.902533,27.546155,7,,474,309,1326.0,2197.0,7,104.0,1,1,21.0,1,1,0.0,0,2,15.0,2,3,,0,0,17.0,0,7,354.0,1,453,815.0,304,326,8,False,False,False
07-003-0010,Minsk,capital,53.891275,27.520158,7,,620,429,2229.0,2042.0,10,204.0,1,2,21.0,2,0,0.0,0,3,22.0,2,0,,0,1,15.0,0,3,941.0,1,601,1026.0,423,334,4,True,False,True
07-003-0011,Minsk,capital,53.891704,27.518074,7,,24,20,267.0,267.0,0,17.0,0,0,3.0,0,0,0.0,0,0,3.0,0,1,,0,0,3.0,0,0,183.0,0,23,58.0,20,335,3,True,False,False
07-003-0021,Minsk,capital,53.882322,27.516888,7,,975,669,2396.0,2400.0,15,160.0,6,1,19.0,1,0,12.0,0,5,23.0,1,2,,0,1,19.0,1,0,438.0,0,951,1725.0,660,345,12,True,False,False
07-003-0024,Minsk,capital,53.876998,27.505084,7,,388,252,1446.0,1509.0,10,74.0,5,0,22.0,0,0,17.0,0,2,23.0,1,0,,0,0,19.0,0,4,605.0,0,372,686.0,246,348,4,False,False,True
07-003-0058,Minsk,capital,53.857842,27.482932,7,,389,283,938.0,969.0,7,48.0,3,2,9.0,2,1,1.0,1,2,7.0,2,0,,0,2,3.0,1,1,329.0,0,374,541.0,274,382,4,False,False,False
07-003-0061,Minsk,capital,53.851092,27.483525,7,,474,309,1339.0,1727.0,6,83.0,1,3,32.0,1,0,7.0,0,3,23.0,1,1,,0,0,9.0,0,7,305.0,0,454,880.0,306,385,3,False,True,False
07-003-0085,Minsk,capital,53.857385,27.463043,7,,592,405,1893.0,2640.0,7,341.0,3,1,24.0,1,0,18.0,0,4,15.0,2,1,,0,0,17.0,0,3,550.0,0,576,928.0,399,409,3,False,False,False
07-003-0093,Minsk,capital,53.858824,27.441376,7,,491,305,1499.0,1779.0,5,48.0,2,5,12.0,3,1,70.0,0,5,15.0,3,1,,0,1,27.0,0,3,785.0,1,470,542.0,296,417,12,False,False,True
07-003-0094,Minsk,capital,53.858824,27.441376,7,,570,372,2029.0,2227.0,10,213.0,2,2,52.0,2,0,0.0,0,2,25.0,1,3,,0,2,29.0,2,1,589.0,0,550,1121.0,365,418,4,False,True,False
07-004-0002,Minsk,capital,53.853933,27.550863,7,,347,219,1498.0,2269.0,5,203.0,3,1,18.0,0,1,0.0,0,2,22.0,1,0,,0,1,37.0,0,3,798.0,1,334,420.0,214,432,2,False,False,False
07-004-0004,Minsk,capital,53.853912,27.549407,7,,343,207,1438.0,2143.0,5,116.0,1,1,17.0,0,0,97.0,0,0,21.0,0,2,,0,0,35.0,0,4,642.0,1,331,510.0,205,434,4,False,False,False
07-004-0005,Minsk,capital,53.849976,27.549057,7,,492,282,1895.0,2604.0,9,113.0,2,2,14.0,1,0,20.0,0,2,37.0,1,2,,0,2,24.0,0,3,713.0,0,472,974.0,278,435,7,True,False,True
07-004-0006,Minsk,capital,53.849997,27.55097,7,,347,223,1337.0,2136.0,3,90.0,2,1,21.0,1,0,6.0,0,3,22.0,3,1,,0,0,21.0,0,0,596.0,0,339,581.0,217,436,5,False,True,False
07-004-0007,Minsk,capital,53.849976,27.549057,7,,458,288,1791.0,2703.0,8,131.0,2,4,51.0,0,0,104.0,0,3,67.0,1,1,,0,0,88.0,0,1,890.0,0,441,460.0,285,437,2,False,False,False
07-004-0018,Minsk,capital,53.843182,27.495805,7,,381,257,1777.0,1990.0,11,89.0,4,2,20.0,1,0,0.0,0,3,39.0,0,1,,0,1,31.0,0,1,841.0,0,362,757.0,252,448,4,True,False,False
07-004-0026,Minsk,capital,53.848685,27.506926,7,,413,252,1609.0,2221.0,10,115.0,2,0,23.0,0,2,0.0,1,2,8.0,0,0,,0,0,18.0,0,1,732.0,0,398,713.0,249,456,3,False,False,False
07-004-0028,Minsk,capital,53.854013,27.518254,7,,503,326,2104.0,2523.0,11,158.0,5,1,23.0,0,0,12.0,0,2,40.0,2,3,,1,0,26.0,0,5,1109.0,0,481,736.0,318,458,6,False,False,True
07-004-0047,Minsk,capital,53.88057,27.546209,7,,626,441,2623.0,2964.0,8,143.0,7,1,23.0,1,0,72.0,0,3,27.0,3,1,,0,1,49.0,0,3,1368.0,0,609,941.0,430,477,9,True,False,True
07-005-0002,Minsk,capital,53.923562,27.677642,7,,16,9,192.0,192.0,3,29.0,2,0,3.0,0,0,0.0,0,0,3.0,0,0,,0,0,6.0,0,1,82.0,0,12,69.0,7,488,2,False,False,False
07-005-0007,Minsk,capital,53.91093,27.668299,7,,433,288,1631.0,1715.0,8,112.0,4,0,22.0,0,1,11.0,1,4,30.0,1,1,,0,3,19.0,2,0,547.0,0,416,890.0,280,493,3,True,False,False
07-005-0014,Minsk,capital,53.903928,27.617158,7,,513,336,1525.0,2299.0,12,123.0,3,2,37.0,1,0,0.0,0,0,29.0,0,1,,1,2,34.0,0,5,452.0,1,491,850.0,330,500,8,True,False,False
07-005-0018,Minsk,capital,53.898835,27.60557,7,,401,261,1208.0,1620.0,3,67.0,2,0,25.0,0,0,0.0,0,2,24.0,0,0,,0,0,19.0,0,1,585.0,0,395,488.0,259,504,5,False,False,True
07-005-0021,Minsk,capital,53.9071,27.578055,7,,426,305,1182.0,1512.0,8,54.0,6,0,9.0,0,2,15.0,2,1,12.0,0,0,,0,2,13.0,2,2,599.0,0,411,480.0,295,507,6,False,False,False
07-005-0026,Minsk,capital,53.887671,27.603549,7,,534,315,1722.0,1810.0,8,148.0,5,3,16.0,1,0,0.0,0,3,26.0,0,1,,0,2,17.0,0,6,811.0,1,511,704.0,308,512,4,False,False,True
07-005-0034,Minsk,capital,53.901727,27.651438,7,,422,223,2062.0,2292.0,15,163.0,4,0,21.0,0,3,33.0,0,4,32.0,0,1,,0,2,33.0,1,6,998.0,0,391,782.0,218,520,3,True,False,True
07-005-0037,Minsk,capital,53.894241,27.656307,7,,592,354,2088.0,2315.0,10,138.0,5,1,27.0,1,1,15.0,0,1,50.0,0,2,,0,0,34.0,0,10,565.0,0,567,1259.0,348,523,7,False,False,True
07-006-0005,Minsk,capital,53.92012,27.603441,7,,497,334,1609.0,1547.0,5,146.0,0,1,27.0,1,3,4.0,1,5,28.0,2,3,,0,1,37.0,0,4,704.0,1,475,663.0,329,528,4,False,False,True
07-006-0008,Minsk,capital,53.927941,27.603504,7,,1086,729,2839.0,2876.0,11,155.0,5,3,31.0,2,0,4.0,0,3,49.0,3,0,,0,3,26.0,3,7,705.0,2,1059,1869.0,714,531,13,False,False,True
07-006-0016,Minsk,capital,53.931509,27.615002,7,,369,235,1247.0,1573.0,5,31.0,3,0,28.0,0,0,32.0,0,2,20.0,1,1,,1,1,49.0,1,0,551.0,0,360,536.0,229,539,6,False,False,True
07-006-0035,Minsk,capital,53.951739,27.623177,7,,503,314,1936.0,2157.0,10,251.0,6,1,37.0,1,0,27.0,0,3,39.0,1,0,,0,0,61.0,0,1,816.0,0,488,705.0,306,558,12,True,False,True
07-006-0037,Minsk,capital,53.957201,27.63119,7,,473,285,1198.0,2077.0,3,71.0,2,1,18.0,0,1,4.0,1,9,33.0,4,4,,0,0,17.0,0,3,207.0,0,452,848.0,278,560,7,False,False,True
07-006-0041,Minsk,capital,53.948724,27.640353,7,,222,135,937.0,994.0,2,73.0,1,4,28.0,0,1,35.0,0,5,27.0,3,3,,0,0,46.0,0,1,495.0,0,206,233.0,131,564,1,True,True,True
07-006-0043,Minsk,capital,53.947017,27.671668,7,,640,418,1975.0,2671.0,12,142.0,5,3,36.0,1,0,7.0,0,2,29.0,1,0,,0,4,27.0,2,7,683.0,0,612,1051.0,409,566,5,True,False,True
07-006-0044,Minsk,capital,53.947017,27.671668,7,,454,308,1267.0,1878.0,4,171.0,3,2,57.0,1,0,63.0,0,2,33.0,0,1,,0,2,54.0,2,1,292.0,0,442,597.0,302,567,8,True,False,True
07-006-0048,Minsk,capital,53.94981,27.688664,7,,663,449,2499.0,2550.0,9,153.0,4,4,36.0,3,0,0.0,0,2,43.0,1,0,,0,1,71.0,1,1,1276.0,0,646,920.0,440,571,6,False,False,True
07-006-0059,Minsk,capital,53.940329,27.72704,7,,370,235,1716.0,1991.0,10,64.0,0,0,18.0,0,0,26.0,0,2,19.0,1,1,,0,0,20.0,0,4,886.0,1,353,683.0,233,582,2,True,False,True
07-006-0070,Minsk,capital,53.93858,27.680993,7,,593,388,1994.0,2552.0,20,101.0,8,1,43.0,1,1,10.0,1,1,56.0,1,1,,0,2,75.0,1,6,686.0,1,561,1023.0,375,593,8,True,False,True
07-006-0071,Minsk,capital,53.93858,27.680993,7,,420,278,2003.0,2409.0,14,225.0,6,2,39.0,1,1,102.0,0,3,47.0,0,0,,0,0,71.0,0,1,794.0,1,399,725.0,270,594,5,True,False,True
07-006-0072,Minsk,capital,53.93858,27.680993,7,,471,299,1736.0,2578.0,7,246.0,2,1,39.0,1,1,116.0,1,2,51.0,1,0,,0,0,73.0,0,4,606.0,1,456,605.0,293,595,4,False,False,False
07-008-0057,Minsk,capital,53.896177,27.440828,7,,463,282,1575.0,2295.0,8,87.0,3,1,23.0,0,2,41.0,0,4,35.0,1,1,,0,2,35.0,1,6,815.0,1,439,539.0,276,724,9,False,False,False
07-008-0070,Minsk,capital,53.874726,27.452371,7,,1185,799,2513.0,4053.0,14,181.0,3,3,30.0,1,3,13.0,1,4,34.0,2,0,,0,3,21.0,2,5,255.0,0,1153,1979.0,790,737,6,False,False,True
07-008-0079,Minsk,capital,53.912489,27.477713,7,,387,237,1394.0,2001.0,4,140.0,1,0,25.0,0,2,61.0,0,7,36.0,1,2,,0,2,23.0,0,2,715.0,1,368,394.0,234,746,4,False,False,True
07-009-0014,Minsk,capital,53.934864,27.563107,7,,342,212,1266.0,1675.0,7,45.0,2,0,31.0,0,1,9.0,1,2,25.0,1,0,,0,0,21.0,0,3,428.0,2,329,707.0,206,803,8,False,False,True
